,amount,symbol,cash,date,signer,receiver,asset
104,8210.119159,,tsUSDC,2022-02-06T02:35:21Z,GVs4XuqEC27ppPBsXocH6PNzLAaJhy8JjBZJdYzGbXnX,GVs4XuqEC27ppPBsXocH6PNzLAaJhy8JjBZJdYzGbXnX,SOL (tsUSDC)
105,2993.274927,,tsUSDC,2022-02-07T13:45:25Z,37E7i8oSBuET2tmgXkVJoVq3okxagVDc4uDZpQC5w1aw,37E7i8oSBuET2tmgXkVJoVq3okxagVDc4uDZpQC5w1aw,SOL (tsUSDC)
106,1007.832685,,tsUSDC,2022-02-07T18:39:18Z,BTaRP9veJc1p1dbmyNgyhikUJwZqCCxR1LDSE4GjZW7G,BTaRP9veJc1p1dbmyNgyhikUJwZqCCxR1LDSE4GjZW7G,SOL (tsUSDC)
107,9.97881,,tsUSDC,2022-02-08T06:02:53Z,4adZX5dxmitvyPbqCQXwGn88y1PxCE2EjEbwqPf9HvcA,4adZX5dxmitvyPbqCQXwGn88y1PxCE2EjEbwqPf9HvcA,SOL (tsUSDC)
108,99.824379,,tsUSDC,2022-02-08T21:18:59Z,AsiVhEvfYvvJw1QiGNonUMdozpbgt795M65M674GPQr,AsiVhEvfYvvJw1QiGNonUMdozpbgt795M65M674GPQr,SOL (tsUSDC)
109,147.910337,,tsUSDC,2022-02-09T13:45:19Z,2DfPUMV7HAiS4gPZ466wzEFYDAdJnvL6zJYJR6SnrMqm,2DfPUMV7HAiS4gPZ466wzEFYDAdJnvL6zJYJR6SnrMqm,SOL (tsUSDC)
110,199.525214,,tsUSDC,2022-02-09T14:40:30Z,EWggn4KEgxZDys7p5snawZqzTHvFGSnin3AFRMY1Lvc5,EWggn4KEgxZDys7p5snawZqzTHvFGSnin3AFRMY1Lvc5,SOL (tsUSDC)
111,2494.482479,,tsUSDC,2022-02-09T23:15:51Z,2s55YaU5GT2DZiEdJf4aorwVxYnJyiKHxNjEupU13nt9,2s55YaU5GT2DZiEdJf4aorwVxYnJyiKHxNjEupU13nt9,SOL (tsUSDC)
112,3876.46822,,tsUSDC,2022-02-09T23:29:10Z,Grp3cwXwum32ANiJAd6vYAGz6UPrQi1bVpjYQkf3xTFR,Grp3cwXwum32ANiJAd6vYAGz6UPrQi1bVpjYQkf3xTFR,SOL (tsUSDC)
113,2997.0,,tsUSDC,2022-02-10T13:53:14Z,HZqWbyJ6XCibF6AWWM1HL9kWc7yXZnDtTce7AzarMpQK,HZqWbyJ6XCibF6AWWM1HL9kWc7yXZnDtTce7AzarMpQK,SOL (tsUSDC)
114,91566.963071,,tsUSDC,2022-02-17T00:49:11Z,jDvGb2eTTqiLYeKdweqteiGov59amfS8QxqFYy7ojxA,jDvGb2eTTqiLYeKdweqteiGov59amfS8QxqFYy7ojxA,SOL (tsUSDC)
115,202.106594,,tsUSDC,2022-02-18T07:14:24Z,GnvaCkdyLqH6ZrGjQCroaEyG68EdAQcYWoJXRJhg6GvG,GnvaCkdyLqH6ZrGjQCroaEyG68EdAQcYWoJXRJhg6GvG,SOL (tsUSDC)
116,1001.39154,,tsUSDC,2022-02-18T09:03:57Z,71ENAd9PoeQhUgKJZYTcwamWUzTBTwZ8YahYq1WjisiK,71ENAd9PoeQhUgKJZYTcwamWUzTBTwZ8YahYq1WjisiK,SOL (tsUSDC)
117,600.844452,,tsUSDC,2022-02-18T09:04:44Z,8VNZQsNtAZPxPfSBQEr34MnVVYMtzo55Wwi2g4Qja49v,8VNZQsNtAZPxPfSBQEr34MnVVYMtzo55Wwi2g4Qja49v,SOL (tsUSDC)
118,60083.492403,,tsUSDC,2022-02-18T09:43:00Z,pDNXSpYcxYFen79GYfFYupJsfVhkWGsHWiKrU6t58Yn,pDNXSpYcxYFen79GYfFYupJsfVhkWGsHWiKrU6t58Yn,SOL (tsUSDC)
119,1004.085798,,tsUSDC,2022-02-18T09:51:51Z,66a34h3tLbNU3EhdZmvfECDpJNaA3DsfDbBmNTpLmL7j,66a34h3tLbNU3EhdZmvfECDpJNaA3DsfDbBmNTpLmL7j,SOL (tsUSDC)
120,110.432952,,tsUSDC,2022-02-18T10:33:23Z,6aHVMcBnXSXMHnbYLzZozqDzrmJeCZmY8N6aVtZCYnPV,6aHVMcBnXSXMHnbYLzZozqDzrmJeCZmY8N6aVtZCYnPV,SOL (tsUSDC)
121,10000.840361,,tsUSDC,2022-02-18T15:50:30Z,EEVyLdS3ffcSe7shTmWWYwobnc2cN7QdsfaN3wnqNznu,EEVyLdS3ffcSe7shTmWWYwobnc2cN7QdsfaN3wnqNznu,SOL (tsUSDC)
122,1001.39154,,tsUSDC,2022-02-18T16:10:34Z,DzBe66KB1u5S3LhbNiMAXPAk1bt1JyGGAeADnVnRZ9Pw,DzBe66KB1u5S3LhbNiMAXPAk1bt1JyGGAeADnVnRZ9Pw,SOL (tsUSDC)
123,3907.704476,,tsUSDC,2022-02-18T18:22:00Z,GBhmJmaS3poMGYZ5vm7J9bZoyVDPdaKfRqn6f9DUz2fG,GBhmJmaS3poMGYZ5vm7J9bZoyVDPdaKfRqn6f9DUz2fG,SOL (tsUSDC)
124,1329.246441,,tsUSDC,2022-02-20T12:55:56Z,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,SOL (tsUSDC)
125,91.111159,,tsUSDC,2022-02-22T00:58:56Z,J7d2pzotpuFgZ3LpAcNA6vYFAtedA6GBPC1aF424zBCN,J7d2pzotpuFgZ3LpAcNA6vYFAtedA6GBPC1aF424zBCN,SOL (tsUSDC)
126,20706.255859,,tsUSDC,2022-02-23T05:53:08Z,54NkgRFo6RQ9ym3fUYwcdvTzjWkAHNTB92AJNinmQrB6,54NkgRFo6RQ9ym3fUYwcdvTzjWkAHNTB92AJNinmQrB6,SOL (tsUSDC)
127,5799.917106,,tsUSDC,2022-02-24T02:53:40Z,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,SOL (tsUSDC)
128,40312.2246,,tsUSDC,2022-02-25T03:13:31Z,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,SOL (tsUSDC)
129,61.574211,,tsUSDC,2022-02-25T04:21:04Z,5YZXVWRV2Df8jKNcTBkDy2Kji4gaxFeroMGa81iy52Bv,5YZXVWRV2Df8jKNcTBkDy2Kji4gaxFeroMGa81iy52Bv,SOL (tsUSDC)
130,30.107435,,tsUSDC,2022-02-25T05:11:30Z,AueNcDkDQb61MiPJHJ4B8tdxYryQdPogZAd8QBLTT6Jb,AueNcDkDQb61MiPJHJ4B8tdxYryQdPogZAd8QBLTT6Jb,SOL (tsUSDC)
131,180.642148,,tsUSDC,2022-02-25T06:40:41Z,3ZdrdyS1ByXQdnASEmMu9JxUuQiJbwPzzQzXo1VtXFke,3ZdrdyS1ByXQdnASEmMu9JxUuQiJbwPzzQzXo1VtXFke,SOL (tsUSDC)
132,8028.853409,,tsUSDC,2022-02-25T08:21:27Z,FcBUh6cjqgss9A4rUH1wYVPxBD5s93tJD3mCedvHpoPk,FcBUh6cjqgss9A4rUH1wYVPxBD5s93tJD3mCedvHpoPk,SOL (tsUSDC)
133,1504.150104,,tsUSDC,2022-02-25T14:14:27Z,DzBe66KB1u5S3LhbNiMAXPAk1bt1JyGGAeADnVnRZ9Pw,DzBe66KB1u5S3LhbNiMAXPAk1bt1JyGGAeADnVnRZ9Pw,SOL (tsUSDC)
134,28.007294,,tsUSDC,2022-02-25T16:43:20Z,sNVzUWNWEeQsU6GVqWGEraVy75CWGMrETS3VktAyJVW,sNVzUWNWEeQsU6GVqWGEraVy75CWGMrETS3VktAyJVW,SOL (tsUSDC)
135,60.215816,,tsUSDC,2022-02-25T19:09:38Z,CiucaifKG5GXneDtyi2kTu8Jgd1RUeYdd2UtNCvq1qxv,CiucaifKG5GXneDtyi2kTu8Jgd1RUeYdd2UtNCvq1qxv,SOL (tsUSDC)
136,75.271334,,tsUSDC,2022-02-25T22:24:16Z,4TiMCLPtnsr4T2GcEeyaqq7sSSCfPYskqtj8uM1zZWk1,4TiMCLPtnsr4T2GcEeyaqq7sSSCfPYskqtj8uM1zZWk1,SOL (tsUSDC)
137,8219.001709,,tsUSDC,2022-02-25T22:55:40Z,AjHqDLusodFx7K8QqZs74H4kkntgbJF85TdEu9jgKQJi,AjHqDLusodFx7K8QqZs74H4kkntgbJF85TdEu9jgKQJi,SOL (tsUSDC)
138,2217.177261,,tsUSDC,2022-02-26T07:45:02Z,ErSQW6NiBNzdYYNLGRXD33rGX6zYaudeFLiuU71TpkVh,ErSQW6NiBNzdYYNLGRXD33rGX6zYaudeFLiuU71TpkVh,SOL (tsUSDC)
139,3812.85729,,tsUSDC,2022-02-26T08:26:28Z,5ASJbPN4BXr9ifC4D85mrhGkKtRTki1xuji6W4qaq8oR,5ASJbPN4BXr9ifC4D85mrhGkKtRTki1xuji6W4qaq8oR,SOL (tsUSDC)
140,584.691615,,tsUSDC,2022-02-26T14:02:32Z,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,SOL (tsUSDC)
141,110837.146409,,tsUSDC,2022-02-26T22:55:05Z,RfDv1p3G8jx1o8SJ9BN8cVE9CwFxF9oRXUAFXppgsmS,RfDv1p3G8jx1o8SJ9BN8cVE9CwFxF9oRXUAFXppgsmS,SOL (tsUSDC)
142,999.943315,,tsUSDC,2022-02-28T05:10:43Z,9DqA5b2mPraoSzWhft3YzwmNs83tsZ7rCggduu8Hvww9,9DqA5b2mPraoSzWhft3YzwmNs83tsZ7rCggduu8Hvww9,SOL (tsUSDC)
143,564.147637,,tsUSDC,2022-03-04T02:48:37Z,FF8rqfM9PTEjYiVFy8jS81weDRwdaYooux2uSa2LexrJ,FF8rqfM9PTEjYiVFy8jS81weDRwdaYooux2uSa2LexrJ,SOL (tsUSDC)
144,100.702045,,tsUSDC,2022-03-04T02:53:17Z,BvMihzShwWCtjWvCHaNC95vv7mxKRb3UhZKMPyVyvrzk,BvMihzShwWCtjWvCHaNC95vv7mxKRb3UhZKMPyVyvrzk,SOL (tsUSDC)
145,1221.826937,,tsUSDC,2022-03-04T03:36:22Z,77v8yv5KodLfsa3m3UcdStJqtprq7bP9bUjUb5b7L6Xc,77v8yv5KodLfsa3m3UcdStJqtprq7bP9bUjUb5b7L6Xc,SOL (tsUSDC)
146,4998.733432,,tsUSDC,2022-03-04T04:13:47Z,2kic8gYaNFrvvd1hJvmaHjLQExe4AoY9YUYR8PGFA3xB,2kic8gYaNFrvvd1hJvmaHjLQExe4AoY9YUYR8PGFA3xB,SOL (tsUSDC)
147,100.311855,,tsUSDC,2022-03-04T15:34:54Z,8LhkqrMqc7v79FenXuTjBbbH3FtZNgDuumA4x7B5bLGm,8LhkqrMqc7v79FenXuTjBbbH3FtZNgDuumA4x7B5bLGm,SOL (tsUSDC)
148,5030.367606,,tsUSDC,2022-03-04T21:38:36Z,CYWxgb8NUTWiUxHGvdfEERuJ2CKu9KK8teQq9tyCj7Pt,CYWxgb8NUTWiUxHGvdfEERuJ2CKu9KK8teQq9tyCj7Pt,SOL (tsUSDC)
149,3018.04878,,tsUSDC,2022-03-04T21:53:58Z,Htz3qid6Pj3cumkJjcco9wTzufC5Ey9zipMDamSMj2F,Htz3qid6Pj3cumkJjcco9wTzufC5Ey9zipMDamSMj2F,SOL (tsUSDC)
150,253.443112,,tsUSDC,2022-03-08T17:56:25Z,FmZti3EWSSPMXvwAvM5V9W59k8wvKYMVczRTTMER1fo7,FmZti3EWSSPMXvwAvM5V9W59k8wvKYMVczRTTMER1fo7,SOL (tsUSDC)
151,9476.900026,,tsUSDC,2022-03-11T06:38:34Z,FUxbSxb9ATX6oSZLLt48sk6otsFoHtDJnvkmAWKcpZbd,FUxbSxb9ATX6oSZLLt48sk6otsFoHtDJnvkmAWKcpZbd,SOL (tsUSDC)
152,499.334177,,tsUSDC,2022-03-11T06:39:41Z,71ENAd9PoeQhUgKJZYTcwamWUzTBTwZ8YahYq1WjisiK,71ENAd9PoeQhUgKJZYTcwamWUzTBTwZ8YahYq1WjisiK,SOL (tsUSDC)
153,437.762073,,tsUSDC,2022-03-11T07:01:37Z,hWQT8ZeqXVDAWAivm3fhwMbRHwcc1DQUtgbifZ3W11S,hWQT8ZeqXVDAWAivm3fhwMbRHwcc1DQUtgbifZ3W11S,SOL (tsUSDC)
154,499.527924,,tsUSDC,2022-03-11T08:38:09Z,G85V1sQfcQ2JwWVsqAuEfEzq3UEZTcZMC4dr5aXosSdo,G85V1sQfcQ2JwWVsqAuEfEzq3UEZTcZMC4dr5aXosSdo,SOL (tsUSDC)
155,847.481959,,tsUSDC,2022-03-11T16:44:06Z,FmZti3EWSSPMXvwAvM5V9W59k8wvKYMVczRTTMER1fo7,FmZti3EWSSPMXvwAvM5V9W59k8wvKYMVczRTTMER1fo7,SOL (tsUSDC)
1254,382.137669,USDC,USDC,2021-12-28T15:35:05Z,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,BTC
1255,4995.000538,USDC,USDC,2021-12-28T20:41:26Z,3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,BTC
1256,9.99,USDC,USDC,2021-12-28T21:02:39Z,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,MNGO
1257,99.9,USDC,USDC,2021-12-28T21:05:00Z,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,MNGO
1258,1180.396782,USDC,USDC,2021-12-28T21:06:13Z,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,MNGO
1259,24975.0,USDC,USDC,2021-12-28T22:41:26Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,MNGO
1260,24975.0,USDC,USDC,2021-12-28T22:41:39Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,SOL
1261,9990.0,USDC,USDC,2021-12-28T22:43:25Z,2cS6syQXkWr3ZQKiMiBaixR6mqUSjwMB5YR9AEw4Xax1,2cS6syQXkWr3ZQKiMiBaixR6mqUSjwMB5YR9AEw4Xax1,MNGO
1262,25093.556075,USDC,USDC,2021-12-28T22:45:24Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,MNGO
1263,15077.907,USDC,USDC,2021-12-28T22:46:16Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,SOL
1264,199.8,USDC,USDC,2021-12-29T02:41:35Z,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,SOL
1265,199.8,USDC,USDC,2021-12-29T02:41:46Z,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,BTC
1266,203.56623,USDC,USDC,2021-12-29T02:41:57Z,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,MNGO
1267,59959.264795,USDC,USDC,2021-12-29T07:53:27Z,FuKWJE7MeCH7HaYmcma2Y6TCMA42iUVhymCpgRvtNF5,FuKWJE7MeCH7HaYmcma2Y6TCMA42iUVhymCpgRvtNF5,SOL
1268,999.094499,USDC,USDC,2021-12-29T08:04:10Z,3zWbXYFAMXrR1rUumDro4ELQQZhoMAd5DumwiGbQc1ms,3zWbXYFAMXrR1rUumDro4ELQQZhoMAd5DumwiGbQc1ms,SOL
1269,54.517233,USDC,USDC,2021-12-29T14:19:09Z,4tM4zJCR2pQa9VtfeZEgLBzqHG17BBJPdZE8PDE2JjFS,4tM4zJCR2pQa9VtfeZEgLBzqHG17BBJPdZE8PDE2JjFS,BTC
1270,799.2,USDC,USDC,2021-12-29T14:55:22Z,7AuwcWsx9mMgAFKvvBvnp1KbijLCuS2bjx5NxGTrhGnj,7AuwcWsx9mMgAFKvvBvnp1KbijLCuS2bjx5NxGTrhGnj,SOL
1271,9990.0,USDC,USDC,2021-12-29T16:32:32Z,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,MNGO
1272,335.612059,USDC,USDC,2021-12-29T16:38:45Z,GCL18bUkAzwaBRcppJ7JQ55JMpxw4z73KEjb13Get8X5,GCL18bUkAzwaBRcppJ7JQ55JMpxw4z73KEjb13Get8X5,SOL
1273,72.927,USDC,USDC,2021-12-29T18:40:08Z,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,BTC
1274,999.0,USDC,USDC,2021-12-29T20:05:23Z,6U2f1LRELU6uxVPJkiy7aSff82Pat7En9P92rsnPzCtG,6U2f1LRELU6uxVPJkiy7aSff82Pat7En9P92rsnPzCtG,MNGO
1275,9990.0,USDC,USDC,2021-12-29T20:47:09Z,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,MNGO
1276,1149.089268,USDC,USDC,2021-12-29T22:22:12Z,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,BTC
1277,4995.0,USDC,USDC,2021-12-30T00:47:57Z,GAy1gCRGADCh4Etf4gBcGCBqvEeKd7zHNQo9aZNVp3nt,GAy1gCRGADCh4Etf4gBcGCBqvEeKd7zHNQo9aZNVp3nt,SOL
1278,4995.0,USDC,USDC,2021-12-30T00:48:07Z,GAy1gCRGADCh4Etf4gBcGCBqvEeKd7zHNQo9aZNVp3nt,GAy1gCRGADCh4Etf4gBcGCBqvEeKd7zHNQo9aZNVp3nt,MNGO
1279,1.509064,USDC,USDC,2021-12-30T06:59:14Z,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,SOL
1280,107.36628,USDC,USDC,2021-12-30T07:57:29Z,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,MNGO
1281,999.0,USDC,USDC,2021-12-30T07:57:59Z,4w6qnCVTLdY4K3s5uYbUbnDFWPdP1vtvxRKdou3488Ne,4w6qnCVTLdY4K3s5uYbUbnDFWPdP1vtvxRKdou3488Ne,MNGO
1282,232.982352,USDC,USDC,2021-12-30T08:37:55Z,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,SOL
1283,1997.618023,USDC,USDC,2021-12-30T10:19:58Z,58gAgqcxobxWnpHLi7axuLvAhem7mwF3P5Fhnusd9dkS,58gAgqcxobxWnpHLi7axuLvAhem7mwF3P5Fhnusd9dkS,MNGO
1284,99.9,USDC,USDC,2021-12-30T14:30:25Z,tD5cbD1CbF1yPkg5vSEAgY65K9HZBuSWhaXM74k6NMQ,tD5cbD1CbF1yPkg5vSEAgY65K9HZBuSWhaXM74k6NMQ,SOL
1285,149.85,USDC,USDC,2021-12-30T16:04:36Z,pEYkqLvXXpezXRupUSTRuiXqPpAnAKd51cgakenGgXA,pEYkqLvXXpezXRupUSTRuiXqPpAnAKd51cgakenGgXA,SOL
1286,0.719361,USDC,USDC,2021-12-30T17:11:31Z,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,BTC
1287,999.0,USDC,USDC,2021-12-30T21:21:21Z,6y4b8kKXNSD4dqGX7Y8HTBXHaqV59n5tHZyX5xacez5H,6y4b8kKXNSD4dqGX7Y8HTBXHaqV59n5tHZyX5xacez5H,SOL
1288,0.999,USDC,USDC,2021-12-30T21:24:15Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,SOL
1289,349.65,USDC,USDC,2021-12-31T00:11:23Z,2bS5EZ4w9AfNp5ixqfT72U9BqR1TtqfH7svxwtPhi4hr,2bS5EZ4w9AfNp5ixqfT72U9BqR1TtqfH7svxwtPhi4hr,SOL
1290,1210.143325,USDC,USDC,2022-01-07T08:42:27Z,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,SOL
1291,27.541349,USDC,USDC,2022-01-07T08:42:42Z,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,SOL
1292,324.298836,USDC,USDC,2022-01-07T08:42:42Z,CKpqGk6dX5j4un4bmBYEWrCK8R4HG3CoaDF9BvFVr43w,CKpqGk6dX5j4un4bmBYEWrCK8R4HG3CoaDF9BvFVr43w,SOL
1293,9990.0,USDC,USDC,2022-01-07T08:45:02Z,C1HUYGJRZ61tJxV1Pk1wNxmSgPJu3SBVBVPqdzjpQosZ,C1HUYGJRZ61tJxV1Pk1wNxmSgPJu3SBVBVPqdzjpQosZ,SOL
1294,499.5,USDC,USDC,2022-01-07T08:46:20Z,E3niFumbEy4HLLaH16gKYpZ9CnhjD3vjBvw4TMyeQryk,E3niFumbEy4HLLaH16gKYpZ9CnhjD3vjBvw4TMyeQryk,SOL
1295,9990.0,USDC,USDC,2022-01-07T08:46:33Z,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,BTC
1296,102.47742,USDC,USDC,2022-01-07T08:47:20Z,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,SOL
1297,9990.0,USDC,USDC,2022-01-07T08:56:52Z,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,BTC
1298,49950.0,USDC,USDC,2022-01-07T09:02:33Z,AYvjPLoDnHDYPEDPbH2PxyyLZQzaKwFyrcfSnkAnLT3u,AYvjPLoDnHDYPEDPbH2PxyyLZQzaKwFyrcfSnkAnLT3u,SOL
1299,499.5,USDC,USDC,2022-01-07T09:03:29Z,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,SOL
1300,499.5,USDC,USDC,2022-01-07T09:03:53Z,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,BTC
1301,499.5,USDC,USDC,2022-01-07T09:30:50Z,4yEHwzLNfqjKe3xZc74utHyqxxwib5rNsEPWoqDCyuLA,4yEHwzLNfqjKe3xZc74utHyqxxwib5rNsEPWoqDCyuLA,SOL
1302,4995.268077,USDC,USDC,2022-01-07T09:35:44Z,61iGXZT6b1crZibN83pBGzbdHM2pxFt3G8mzVkE1sBjQ,61iGXZT6b1crZibN83pBGzbdHM2pxFt3G8mzVkE1sBjQ,SOL
1303,59.162066,USDC,USDC,2022-01-07T09:53:40Z,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,SOL
1304,15166.175329,USDC,USDC,2022-01-07T09:56:37Z,9sZCY5EDnQNuvEQj4yiQaiysPV52bt6M7Pp5LeeHkEF4,9sZCY5EDnQNuvEQj4yiQaiysPV52bt6M7Pp5LeeHkEF4,BTC
1305,24975.23976,USDC,USDC,2022-01-07T10:02:02Z,BVRbYrXHdMBbZpveA5YfbTviQBcxL6kYBXgto2ShXbrU,BVRbYrXHdMBbZpveA5YfbTviQBcxL6kYBXgto2ShXbrU,BTC
1306,999.0,USDC,USDC,2022-01-07T10:02:36Z,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,BTC
1307,249.75,USDC,USDC,2022-01-07T10:17:45Z,81sWMLg1EgYps3nMwyeSW1JfjKgFqkGYPP85vTnkFzRn,81sWMLg1EgYps3nMwyeSW1JfjKgFqkGYPP85vTnkFzRn,SOL
1308,849.15,USDC,USDC,2022-01-07T10:56:01Z,6vwhhD5KFoiqZyxWYnMPyzL2wdGhihd3LuWtGqGN7ECW,6vwhhD5KFoiqZyxWYnMPyzL2wdGhihd3LuWtGqGN7ECW,BTC
1309,979.714471,USDC,USDC,2022-01-07T10:56:56Z,3pqpgX1Poguh3LPDX2QVdGrKXwBA1v3r6RiYkkvVe1Er,3pqpgX1Poguh3LPDX2QVdGrKXwBA1v3r6RiYkkvVe1Er,MNGO
1310,4995.0,USDC,USDC,2022-01-07T11:19:23Z,AbDZp6xyiTajn2XPtSRYoQtLcmJaSGoi954yV2jq1wm7,AbDZp6xyiTajn2XPtSRYoQtLcmJaSGoi954yV2jq1wm7,BTC
1311,2997.0,USDC,USDC,2022-01-07T12:44:35Z,B1fBtS2qYULQXpWkgmfBLLpUoa1T6DDMfR25XNRX65DK,B1fBtS2qYULQXpWkgmfBLLpUoa1T6DDMfR25XNRX65DK,SOL
1312,2997.0,USDC,USDC,2022-01-07T12:45:02Z,B1fBtS2qYULQXpWkgmfBLLpUoa1T6DDMfR25XNRX65DK,B1fBtS2qYULQXpWkgmfBLLpUoa1T6DDMfR25XNRX65DK,BTC
1313,97.902,USDC,USDC,2022-01-07T12:45:06Z,BC6N7NqxrswHKvq39jkxQDwn8a9EDxWmcrdBSWhMseH1,BC6N7NqxrswHKvq39jkxQDwn8a9EDxWmcrdBSWhMseH1,SOL
1314,4995.0,USDC,USDC,2022-01-07T12:45:24Z,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,SOL
