,amount,symbol,cash,date,signer,sender,asset
1181,395.842538,USDC,USDC,2022-01-05,JB6L9n4SHyHYn9NqcyvdaJskBZrHt21ceTsRz5wGGSiz,JB6L9n4SHyHYn9NqcyvdaJskBZrHt21ceTsRz5wGGSiz,SOL
1182,32.27396,USDC,USDC,2022-01-05,Kh5sP5BDy1nKnxJb14P5yM2inRVHcswPDjYsG1ttLpv,Kh5sP5BDy1nKnxJb14P5yM2inRVHcswPDjYsG1ttLpv,SOL
1183,5000.0,USDC,USDC,2022-01-05,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,SOL
1184,1000.945006,USDC,USDC,2022-01-05,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,SOL
1185,67.844197,USDC,USDC,2022-01-06,23K1YFBD9n7Favcq5VsyKgKvjHiU25HYrvAj3693RBnm,23K1YFBD9n7Favcq5VsyKgKvjHiU25HYrvAj3693RBnm,SOL
1186,16000.0,USDC,USDC,2022-01-06,2Zae3oaQDDyfs5iFiNFPnCVw6EjzkUCwK6YgeR7a7r63,2Zae3oaQDDyfs5iFiNFPnCVw6EjzkUCwK6YgeR7a7r63,MNGO
1187,100.0,USDC,USDC,2022-01-06,2aDXWxmWpLhiNsvLVyv5e6EfV9PXrGuznSUvirq7Eo8R,2aDXWxmWpLhiNsvLVyv5e6EfV9PXrGuznSUvirq7Eo8R,SOL
1188,500.0,USDC,USDC,2022-01-06,2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu,2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu,SOL
1189,877.194563,USDC,USDC,2022-01-06,3BUrs9mp4JsyYoLrXBrW6zwnDBywYZKVDVtfFUaCQHFm,3BUrs9mp4JsyYoLrXBrW6zwnDBywYZKVDVtfFUaCQHFm,SOL
1190,10000.0,USDC,USDC,2022-01-06,3KiMpRp7kH1WBkVCTQ1SMpeFp9HSvfzX7V5k5JkSpqMg,3KiMpRp7kH1WBkVCTQ1SMpeFp9HSvfzX7V5k5JkSpqMg,SOL
1191,100.0,USDC,USDC,2022-01-06,3MFxDHLMkv863rxcupKQ4srPZnT5yDwFAaTENhJBxaKM,3MFxDHLMkv863rxcupKQ4srPZnT5yDwFAaTENhJBxaKM,SOL
1192,500.0,USDC,USDC,2022-01-06,429iUuqerUmGpBhocD8C1i2EQkMU7dTJFexXNVQ5AEZC,429iUuqerUmGpBhocD8C1i2EQkMU7dTJFexXNVQ5AEZC,SOL
1193,100000.0,USDC,USDC,2022-01-06,46NAjBDQZMQ3LW6kofZkYug2kLjDeiWW6ewUFAAMsB1S,46NAjBDQZMQ3LW6kofZkYug2kLjDeiWW6ewUFAAMsB1S,SOL
1194,100000.0,USDC,USDC,2022-01-06,46NAjBDQZMQ3LW6kofZkYug2kLjDeiWW6ewUFAAMsB1S,46NAjBDQZMQ3LW6kofZkYug2kLjDeiWW6ewUFAAMsB1S,MNGO
1195,53.345825,USDC,USDC,2022-01-06,4YFXXAYZ1GKZUwqibKxerEhc9jTyoiECpDiH5tBLEEfv,4YFXXAYZ1GKZUwqibKxerEhc9jTyoiECpDiH5tBLEEfv,SOL
1196,170.0,USDC,USDC,2022-01-06,4ZzN14a2VfCnZ4gX8MPXZdeVZoiaqS6SnAMLacxi5vGE,4ZzN14a2VfCnZ4gX8MPXZdeVZoiaqS6SnAMLacxi5vGE,SOL
1197,162.764671,USDC,USDC,2022-01-06,4bWibSKTBNubo1gu8cip7EaDhMZAnUvDb6U9MDyfphYp,4bWibSKTBNubo1gu8cip7EaDhMZAnUvDb6U9MDyfphYp,SOL
1198,2328.217693,USDC,USDC,2022-01-06,5LaHgE5LxRiJRakSWqe5WrdLghg484jL9mHenBkqYAu3,5LaHgE5LxRiJRakSWqe5WrdLghg484jL9mHenBkqYAu3,SOL
1199,961.346444,USDC,USDC,2022-01-06,5YeCMgvCCvijiwncSVdUJiv6CHfPXMsnTyh44azqR7wt,5YeCMgvCCvijiwncSVdUJiv6CHfPXMsnTyh44azqR7wt,SOL
1200,0.002165,USDC,USDC,2022-01-06,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,SOL
1201,4292.571524,USDC,USDC,2022-01-06,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,SOL
1202,150.0,USDC,USDC,2022-01-06,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,MNGO
1203,300.0,USDC,USDC,2022-01-06,6Ei7pRkqS5KPP77MrrE2pdNBEAyz5WpsSjYiJYKtR2Wq,6Ei7pRkqS5KPP77MrrE2pdNBEAyz5WpsSjYiJYKtR2Wq,SOL
1204,15618.167905,USDC,USDC,2022-01-06,6NXS9vRzx7auDNsTqtYtY3EbDpwUnJb25YZAGX6bgWQQ,6NXS9vRzx7auDNsTqtYtY3EbDpwUnJb25YZAGX6bgWQQ,SOL
1205,120000.0257,USDC,USDC,2022-01-06,6jUZzXutPPtiVPLvZjnb3C96RhrY1KF4Q66DXEhqhCCJ,6jUZzXutPPtiVPLvZjnb3C96RhrY1KF4Q66DXEhqhCCJ,SOL
1206,36868.771095,USDC,USDC,2022-01-06,6jUZzXutPPtiVPLvZjnb3C96RhrY1KF4Q66DXEhqhCCJ,6jUZzXutPPtiVPLvZjnb3C96RhrY1KF4Q66DXEhqhCCJ,MNGO
1207,40.71039,USDC,USDC,2022-01-06,6r4tg72gr6MSdCiiW9378EPdWkRFtaehC82sKNoTNgPz,6r4tg72gr6MSdCiiW9378EPdWkRFtaehC82sKNoTNgPz,SOL
1208,4500.0,USDC,USDC,2022-01-06,8LSEjTkEzfyPY336BZkat54Gt5BvFFBXTH2mZXBZQCPw,8LSEjTkEzfyPY336BZkat54Gt5BvFFBXTH2mZXBZQCPw,SOL
1209,18194.485062,USDC,USDC,2022-01-06,8iJDjdGxzMUP2dwbZqrF9pKSPr7Ns821StDQzVoiMwj1,8iJDjdGxzMUP2dwbZqrF9pKSPr7Ns821StDQzVoiMwj1,SOL
1210,15.048203,USDC,USDC,2022-01-06,9VSpd4vToJrnQhmJ595Ua7GhmhutYRgd6rCk3pL4yNxr,9VSpd4vToJrnQhmJ595Ua7GhmhutYRgd6rCk3pL4yNxr,SOL
1211,10.0,USDC,USDC,2022-01-06,9rH45FYbf8gHaFpH51bVoVAbm8S9RxDj8fcu9EejLfHc,9rH45FYbf8gHaFpH51bVoVAbm8S9RxDj8fcu9EejLfHc,SOL
1212,500.0,USDC,USDC,2022-01-06,A4zJGA5enYes3xjmz6h4mFe2Joojwn2ybf6v2ZKUSTAX,A4zJGA5enYes3xjmz6h4mFe2Joojwn2ybf6v2ZKUSTAX,SOL
1213,147.174426,USDC,USDC,2022-01-06,Aj4ASMuMDKPcQ2h9bM3j9AsgmKuUxpSNxjn6K2GWHGJj,Aj4ASMuMDKPcQ2h9bM3j9AsgmKuUxpSNxjn6K2GWHGJj,SOL
1214,1000.0,USDC,USDC,2022-01-06,B2odzEhARayR3Vf6VX4uzEMAY43UX3F1qnmDqrRmXRex,B2odzEhARayR3Vf6VX4uzEMAY43UX3F1qnmDqrRmXRex,SOL
1215,8987.053574,USDC,USDC,2022-01-06,BD7bfrphVNMJmEALxY3Qom384hDBq8wZwip5Eqq6mQeE,BD7bfrphVNMJmEALxY3Qom384hDBq8wZwip5Eqq6mQeE,SOL
1216,66.0,USDC,USDC,2022-01-06,BMKcx28G7RdvY7ATme7sKBuuzsFWAcqySmxEfWWRFNvc,BMKcx28G7RdvY7ATme7sKBuuzsFWAcqySmxEfWWRFNvc,SOL
1217,400.0,USDC,USDC,2022-01-06,C3UuZnCG7SrViycFXq3Rgg331mQsjhPSH31yHKntUt4t,C3UuZnCG7SrViycFXq3Rgg331mQsjhPSH31yHKntUt4t,SOL
1218,33974.058283,USDC,USDC,2022-01-06,CUYyT1pciYMX5qF5zc53j3bu4388tVbm9D4zaiPAXgsX,CUYyT1pciYMX5qF5zc53j3bu4388tVbm9D4zaiPAXgsX,SOL
1219,99.499997,USDC,USDC,2022-01-06,CWTT4zPyjiL8wEb4RARbDnDnrwBCVmxYUZADCWzD7jEd,CWTT4zPyjiL8wEb4RARbDnDnrwBCVmxYUZADCWzD7jEd,SOL
1220,6.388169,USDC,USDC,2022-01-06,ChPUxRYQ8EewbHeCkPnZSSTg5W9ePRy7RkQVFW5AVmoM,ChPUxRYQ8EewbHeCkPnZSSTg5W9ePRy7RkQVFW5AVmoM,SOL
1221,598.516198,USDC,USDC,2022-01-06,DDDAoN6aTsKJN7azexmvwvhva5FPtRL5uLQ2hKq4JqKx,DDDAoN6aTsKJN7azexmvwvhva5FPtRL5uLQ2hKq4JqKx,SOL
1222,80000.0,USDC,USDC,2022-01-06,DRVtEzZs9u9ysrcANZLEjrvbuuGqYn77v2h4cDFKuNUx,DRVtEzZs9u9ysrcANZLEjrvbuuGqYn77v2h4cDFKuNUx,SOL
1223,751.924758,USDC,USDC,2022-01-06,DxEq1u7uKteaF7BSjHa9Csf1JqotX8FAzgPpKftpaqcd,DxEq1u7uKteaF7BSjHa9Csf1JqotX8FAzgPpKftpaqcd,SOL
1224,5199.668096,USDC,USDC,2022-01-06,EgpHWZJeo8dWCse7KxjvpzbWZDaLdaTie2YhFftzj2u,EgpHWZJeo8dWCse7KxjvpzbWZDaLdaTie2YhFftzj2u,SOL
1225,1499.479452,USDC,USDC,2022-01-06,EoSF2yWPhu4Dc4ULqpTj3tgVEfBxt9F43YdAAHrWueet,EoSF2yWPhu4Dc4ULqpTj3tgVEfBxt9F43YdAAHrWueet,SOL
1226,300.241247,USDC,USDC,2022-01-06,FGZJPiPx7GPAwcm1sDLCQZx1U2Q5gsEJ2NucQ6k2cgJd,FGZJPiPx7GPAwcm1sDLCQZx1U2Q5gsEJ2NucQ6k2cgJd,SOL
1227,276.086502,USDC,USDC,2022-01-06,FWrLpMp3HiHAdzHeqGMTsJsB7BgSAMCpECzfNZZFw7X8,FWrLpMp3HiHAdzHeqGMTsJsB7BgSAMCpECzfNZZFw7X8,SOL
1228,66.914332,USDC,USDC,2022-01-06,FztjfAS4WdEACb7QNDxXE1S5dtyWNfFvaKSCLrsxyRF1,FztjfAS4WdEACb7QNDxXE1S5dtyWNfFvaKSCLrsxyRF1,SOL
1229,10.0,USDC,USDC,2022-01-06,G6oy3f6oFMMfSJhrrGaudQKzvsHdPN6bCXzfsBS2VxBP,G6oy3f6oFMMfSJhrrGaudQKzvsHdPN6bCXzfsBS2VxBP,SOL
1230,1000.0,USDC,USDC,2022-01-06,GTsjnDsvZEKVZHDQmXtfLEHbss3f8dtBMXNbC3arMB5X,GTsjnDsvZEKVZHDQmXtfLEHbss3f8dtBMXNbC3arMB5X,SOL
1231,77.718397,USDC,USDC,2022-01-06,GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,SOL
1232,3023.450816,USDC,USDC,2022-01-06,HCrhq55Nt8GPS171vEzx2PiuyvA3c2ABYw4YkAB3B6uH,HCrhq55Nt8GPS171vEzx2PiuyvA3c2ABYw4YkAB3B6uH,SOL
1233,2340.0,USDC,USDC,2022-01-06,VVJbEnnXZN6uHoxjwv6HnKQ1er7BF7vRVaKsxfoyVtC,VVJbEnnXZN6uHoxjwv6HnKQ1er7BF7vRVaKsxfoyVtC,SOL
1234,121.662349,USDC,USDC,2022-01-06,em1nFJGj2NYxU4VHo9Exx4rzzqQxyrfJwrg8G1ctioy,em1nFJGj2NYxU4VHo9Exx4rzzqQxyrfJwrg8G1ctioy,SOL
1235,1100.0,USDC,USDC,2022-01-07,2qEkxEjGnuNVZwxzHjUYbWmQs3uiMQFiATy2SASPFCdJ,2qEkxEjGnuNVZwxzHjUYbWmQs3uiMQFiATy2SASPFCdJ,SOL
1236,500.0,USDC,USDC,2022-01-07,38sDu34Kd53EC1JPTx96jgNCgD5DypwuVuHdSrrHBYc9,38sDu34Kd53EC1JPTx96jgNCgD5DypwuVuHdSrrHBYc9,SOL
1237,1000000.0,USDC,USDC,2022-01-07,3WGbVryXj7e2u7S1NEghSQbVB6PGZdCXBCoPwRuqUGZ1,3WGbVryXj7e2u7S1NEghSQbVB6PGZdCXBCoPwRuqUGZ1,SOL
1238,9.848541,USDC,USDC,2022-01-07,3wHf2dfpkKXVFfU2nwEjCiKNzn6oBVafoZnYX2VuQwCQ,3wHf2dfpkKXVFfU2nwEjCiKNzn6oBVafoZnYX2VuQwCQ,SOL
1239,501.861817,USDC,USDC,2022-01-07,429iUuqerUmGpBhocD8C1i2EQkMU7dTJFexXNVQ5AEZC,429iUuqerUmGpBhocD8C1i2EQkMU7dTJFexXNVQ5AEZC,SOL
1240,245.89414,USDC,USDC,2022-01-07,46AViJSpXuSpiWdo6knrYbV2UUjmhvK2Rp8D3c8THdkV,46AViJSpXuSpiWdo6knrYbV2UUjmhvK2Rp8D3c8THdkV,SOL
1241,40000.0,USDC,USDC,2022-01-07,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,SOL
1242,9.983433,USDC,USDC,2022-01-07,4xcoXQ1gdv8rzuqBmhpaoxWko9oErGxqrWkBwBBDUejm,4xcoXQ1gdv8rzuqBmhpaoxWko9oErGxqrWkBwBBDUejm,SOL
1243,2000.067635,USDC,USDC,2022-01-07,4zS2QtjN74W3w86QCNXxAmoutayAxuocpvJ4uhZvaigr,4zS2QtjN74W3w86QCNXxAmoutayAxuocpvJ4uhZvaigr,SOL
1244,1250.0,USDC,USDC,2022-01-07,6yGFHf7QLzHeXDyqwA6euF1o83QHBrdhr28W9qJMxe8b,6yGFHf7QLzHeXDyqwA6euF1o83QHBrdhr28W9qJMxe8b,SOL
1245,300.0,USDC,USDC,2022-01-07,7BnCWPnXVvo845FbxmaTagfhXmxehBt4WXua9buTUd1V,7BnCWPnXVvo845FbxmaTagfhXmxehBt4WXua9buTUd1V,SOL
1246,7500.0,USDC,USDC,2022-01-07,7Kt6RunuGUQsuevqwmVhwHm9aw6rAo8SUtG4uspZEP3T,7Kt6RunuGUQsuevqwmVhwHm9aw6rAo8SUtG4uspZEP3T,SOL
1247,2500.0,USDC,USDC,2022-01-07,89CWgDkd3wxmfUDoYDgGxooE85nuCk2MX3K8EmZ2kyHM,89CWgDkd3wxmfUDoYDgGxooE85nuCk2MX3K8EmZ2kyHM,SOL
1248,8269.939137,USDC,USDC,2022-01-07,8FVbQhN2Je5fNp4bupUVVD9jFFhYSo8yk4bpHokAdXLb,8FVbQhN2Je5fNp4bupUVVD9jFFhYSo8yk4bpHokAdXLb,SOL
1249,20.0,USDC,USDC,2022-01-07,8tsYJmFQDihooV8MuDUEgW1xsK4ULqCgLAxbxQwaZUu,8tsYJmFQDihooV8MuDUEgW1xsK4ULqCgLAxbxQwaZUu,SOL
1250,176.210222,USDC,USDC,2022-01-07,8wwr8p1wFvDggUKMXm8ZiUB3Gqst19u1mvDMCoiNNXFo,8wwr8p1wFvDggUKMXm8ZiUB3Gqst19u1mvDMCoiNNXFo,SOL
1251,98.842077,USDC,USDC,2022-01-07,929MxHqtFrT3Y4dQRuh4C5APinJT6mY3CRnATCuh7WDj,929MxHqtFrT3Y4dQRuh4C5APinJT6mY3CRnATCuh7WDj,SOL
1252,1000.0,USDC,USDC,2022-01-07,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,SOL
1253,6.131553,USDC,USDC,2022-01-07,A7mw5XAjCnHdckFXU6zaD5umDbnEQ73RDz8RHHTkRb1c,A7mw5XAjCnHdckFXU6zaD5umDbnEQ73RDz8RHHTkRb1c,SOL
1254,4279.696293,USDC,USDC,2022-01-07,AJyv1Bz2zRPbXhEAnLitLcw6N2x4eAMnHZxc3osVN2FF,AJyv1Bz2zRPbXhEAnLitLcw6N2x4eAMnHZxc3osVN2FF,SOL
1255,3010.0,USDC,USDC,2022-01-07,ARGATMwBCdxy574dyREpZxVYWRexM53MGV9ximHq9Qjh,ARGATMwBCdxy574dyREpZxVYWRexM53MGV9ximHq9Qjh,SOL
1256,445.5,USDC,USDC,2022-01-07,AwQqoRDZoPcrAuHgfHeUxpF4HbC9XdKVmmsay15iZXFN,AwQqoRDZoPcrAuHgfHeUxpF4HbC9XdKVmmsay15iZXFN,SOL
1257,100.0,USDC,USDC,2022-01-07,B6w83eAGYjGbr4eZYCFB5cVTSh1qr8JxqLeLBPf7iEgU,B6w83eAGYjGbr4eZYCFB5cVTSh1qr8JxqLeLBPf7iEgU,SOL
1258,3000.000008,USDC,USDC,2022-01-07,BJdS3TZLhUxMLbieikovRwzeTtTRvGYaWWfsCeQYVKY5,BJdS3TZLhUxMLbieikovRwzeTtTRvGYaWWfsCeQYVKY5,SOL
1259,501.422032,USDC,USDC,2022-01-07,BZ8zM7xycRoWzHD29VXaL8suzmqRHSxLsp96MhoJmeth,BZ8zM7xycRoWzHD29VXaL8suzmqRHSxLsp96MhoJmeth,SOL
1260,324.623459,USDC,USDC,2022-01-07,CKpqGk6dX5j4un4bmBYEWrCK8R4HG3CoaDF9BvFVr43w,CKpqGk6dX5j4un4bmBYEWrCK8R4HG3CoaDF9BvFVr43w,SOL
1261,108.294954,USDC,USDC,2022-01-07,DA3hLSwJsAPjHa9QgXUHMYpXhvJeDria1QUaXUXLB14n,DA3hLSwJsAPjHa9QgXUHMYpXhvJeDria1QUaXUXLB14n,SOL
1262,2354.751609,USDC,USDC,2022-01-07,DKuTBpkCdJ6unXmHvXHi2W6k5Rz9VRbuKMEmDKESpTr6,DKuTBpkCdJ6unXmHvXHi2W6k5Rz9VRbuKMEmDKESpTr6,MNGO
1263,307300.0,USDC,USDC,2022-01-07,Du8FCdWbX5Ko1ycViMPFhzEHoGqY88eFwSCFw7FoGDoL,Du8FCdWbX5Ko1ycViMPFhzEHoGqY88eFwSCFw7FoGDoL,SOL
1264,50000.0,USDC,USDC,2022-01-07,EGFGyMUci9HvLg8WJKZQkRkec3g19mc3rS6roGjbnTQk,EGFGyMUci9HvLg8WJKZQkRkec3g19mc3rS6roGjbnTQk,SOL
1265,501.693424,USDC,USDC,2022-01-07,EoSF2yWPhu4Dc4ULqpTj3tgVEfBxt9F43YdAAHrWueet,EoSF2yWPhu4Dc4ULqpTj3tgVEfBxt9F43YdAAHrWueet,SOL
1266,17.469368,USDC,USDC,2022-01-07,EycZxR2gbBpH5vmDyovRUGCZQontXGnai5fwaFRCJAxZ,EycZxR2gbBpH5vmDyovRUGCZQontXGnai5fwaFRCJAxZ,SOL
1267,103.337411,USDC,USDC,2022-01-07,FnseJwvAi6BsA92zjHx3kbSQkdV99kGKa2HTrvM8Fu9Q,FnseJwvAi6BsA92zjHx3kbSQkdV99kGKa2HTrvM8Fu9Q,BTC
1268,1044.485491,USDC,USDC,2022-01-07,GH6Q9E1jZPTTp46aDd57UNZPNS2D6PBSwyLL3EHSjGn2,GH6Q9E1jZPTTp46aDd57UNZPNS2D6PBSwyLL3EHSjGn2,SOL
1269,6000.0,USDC,USDC,2022-01-07,GPiWYt3U9xofyLJDNQRrUTeAqyi4K4cr8BCsKj4Fttt9,GPiWYt3U9xofyLJDNQRrUTeAqyi4K4cr8BCsKj4Fttt9,SOL
1270,198.004896,USDC,USDC,2022-01-07,H655UGcFtyyXZiARy5GBQ1UPvzZ9JPANc2oy5sQfDniS,H655UGcFtyyXZiARy5GBQ1UPvzZ9JPANc2oy5sQfDniS,SOL
1271,92.577931,USDC,USDC,2022-01-07,H8Pn8minEzy99QCXo35nKZH7FSbXE2EJo2rjo518pXjL,H8Pn8minEzy99QCXo35nKZH7FSbXE2EJo2rjo518pXjL,SOL
1272,88.0,USDC,USDC,2022-01-07,H8avLeidfpcnYKtcykCcwyUPeDR8yAVDyr2d4sUk4Jqs,H8avLeidfpcnYKtcykCcwyUPeDR8yAVDyr2d4sUk4Jqs,SOL
1273,452.0,USDC,USDC,2022-01-07,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,BTC
1274,100.0,USDC,USDC,2022-01-07,Hoq22jkoPZa8bEEu3Jh9FwvAuCnjQHdky86uQCm86t1E,Hoq22jkoPZa8bEEu3Jh9FwvAuCnjQHdky86uQCm86t1E,SOL
1275,1826.665,USDC,USDC,2022-01-07,VVJbEnnXZN6uHoxjwv6HnKQ1er7BF7vRVaKsxfoyVtC,VVJbEnnXZN6uHoxjwv6HnKQ1er7BF7vRVaKsxfoyVtC,SOL
1276,1677.715645,USDC,USDC,2022-01-07,eLNe9RHsuAMgxtWkyaBQBkY7t1ckLs9FsGvjfEY1JWy,eLNe9RHsuAMgxtWkyaBQBkY7t1ckLs9FsGvjfEY1JWy,SOL
1277,13.79288,USDC,USDC,2022-01-08,23NmFyHXKqpY6EmUCzDdfG7SF6Py4LHat8ATJo86hNn5,23NmFyHXKqpY6EmUCzDdfG7SF6Py4LHat8ATJo86hNn5,MNGO
1278,1.0,USDC,USDC,2022-01-08,4w4K8qtgKUbt8qNcdPdBAdo8Ke38S7avEVgZFSHz11Xp,4w4K8qtgKUbt8qNcdPdBAdo8Ke38S7avEVgZFSHz11Xp,BTC
1279,41.571164,USDC,USDC,2022-01-08,59UgmC5hRBUejFm3fdyWsxnCQgJHHfCwsBsDu1t6t913,59UgmC5hRBUejFm3fdyWsxnCQgJHHfCwsBsDu1t6t913,BTC
1280,1500.0,USDC,USDC,2022-01-08,84tzPuhsE7cGetZtT8HwReKGzdxGrVeF5nxBcEPWDEgk,84tzPuhsE7cGetZtT8HwReKGzdxGrVeF5nxBcEPWDEgk,MNGO
1281,200.0,USDC,USDC,2022-01-08,AdAFmEZsmQ4DKc823WqdLsqsAuXQRaK3j5T1816Aqc6f,AdAFmEZsmQ4DKc823WqdLsqsAuXQRaK3j5T1816Aqc6f,MNGO
1282,100.0,USDC,USDC,2022-01-08,D8fZ37oQA4CUVUwNFLZKnbeaagy1zQGrbBppB3RJn7bh,D8fZ37oQA4CUVUwNFLZKnbeaagy1zQGrbBppB3RJn7bh,MNGO
1283,0.1104,USDC,USDC,2022-01-08,Fv1g44fudtCpmb7K59NESRkjPLcLiabr19abKV8mfbVs,Fv1g44fudtCpmb7K59NESRkjPLcLiabr19abKV8mfbVs,SOL
1284,12.0,USDC,USDC,2022-01-08,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,BTC
1285,130.0,USDC,USDC,2022-01-09,12w4xg2JNTV1xHKjzi8hqDdj9x7sVVwsmhvdR5NqqUEh,12w4xg2JNTV1xHKjzi8hqDdj9x7sVVwsmhvdR5NqqUEh,BTC
1286,250.0,USDC,USDC,2022-01-09,28t6oDW1EKqWBmGeiKao5X27HmuekNNXkjK9eAqNkvBn,28t6oDW1EKqWBmGeiKao5X27HmuekNNXkjK9eAqNkvBn,BTC
1287,100.0,USDC,USDC,2022-01-09,3djGWFc3Fk97xEwwaRNxyYr36MpHyDHMY3vwE6mo7EkZ,3djGWFc3Fk97xEwwaRNxyYr36MpHyDHMY3vwE6mo7EkZ,MNGO
1288,103.934152,USDC,USDC,2022-01-09,5STWnthFnTp8ZtSyQMVUF4WQsBZq5Rj12mJCtLwjHVGE,5STWnthFnTp8ZtSyQMVUF4WQsBZq5Rj12mJCtLwjHVGE,MNGO
1289,20.0,USDC,USDC,2022-01-09,6hMLHRW78ARpT6FGuZAPyky3zyj5p5CeWwYQrJsqvPQT,6hMLHRW78ARpT6FGuZAPyky3zyj5p5CeWwYQrJsqvPQT,MNGO
1290,5.0,USDC,USDC,2022-01-09,94jDJ7B1swJeQVqBTRypvCD85E3SQDxpDYGGNgS7GMd1,94jDJ7B1swJeQVqBTRypvCD85E3SQDxpDYGGNgS7GMd1,BTC
1291,1000.0,USDC,USDC,2022-01-09,A4zJGA5enYes3xjmz6h4mFe2Joojwn2ybf6v2ZKUSTAX,A4zJGA5enYes3xjmz6h4mFe2Joojwn2ybf6v2ZKUSTAX,BTC
1292,25.403644,USDC,USDC,2022-01-09,Ca2DQyCuHBL65HY1ttNqVSXkYuRjybXdB7PVH9Z2Y839,Ca2DQyCuHBL65HY1ttNqVSXkYuRjybXdB7PVH9Z2Y839,MNGO
1293,100.0,USDC,USDC,2022-01-09,DRb74HdxoSeQzMXWEe2uoWAos5AHnbfJKVZtPqPpD8vY,DRb74HdxoSeQzMXWEe2uoWAos5AHnbfJKVZtPqPpD8vY,BTC
1294,1807.141391,USDC,USDC,2022-01-09,E8djTEaaxoiN6pM1SCs4joRPKajNCYFHErnabfQkbFts,E8djTEaaxoiN6pM1SCs4joRPKajNCYFHErnabfQkbFts,BTC
1295,1000.0,USDC,USDC,2022-01-09,En8SDvWPcpFw2yqKjq5KoqnopHkBQFNa2J9jDco5wVyp,En8SDvWPcpFw2yqKjq5KoqnopHkBQFNa2J9jDco5wVyp,MNGO
1296,7.0,USDC,USDC,2022-01-09,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,BTC
1297,39.0,USDC,USDC,2022-01-10,12ohNh9e8jL6qpkUR8SJ3cSYmmMsGHmuc3i1R7mWRvTF,12ohNh9e8jL6qpkUR8SJ3cSYmmMsGHmuc3i1R7mWRvTF,SOL
1298,95.0,USDC,USDC,2022-01-10,28t6oDW1EKqWBmGeiKao5X27HmuekNNXkjK9eAqNkvBn,28t6oDW1EKqWBmGeiKao5X27HmuekNNXkjK9eAqNkvBn,MNGO
1299,2000.0,USDC,USDC,2022-01-10,3FSad9jqgy6uVWxxRfLSxBdMeCRz49RrnJ4TPojPEPbz,3FSad9jqgy6uVWxxRfLSxBdMeCRz49RrnJ4TPojPEPbz,SOL
1300,20.0,USDC,USDC,2022-01-10,4BEdcBSyQabJY7XdkyHh2SV7PKnwhSPKsQfqsxCiQrCC,4BEdcBSyQabJY7XdkyHh2SV7PKnwhSPKsQfqsxCiQrCC,SOL
1301,43.810352,USDC,USDC,2022-01-10,99BK7JTsvGcnpuLL8zCWB3YYLTb2tNXftZmTfL7U5Aja,99BK7JTsvGcnpuLL8zCWB3YYLTb2tNXftZmTfL7U5Aja,MNGO
1302,3499.562363,USDC,USDC,2022-01-10,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,SOL
1303,464.6779,USDC,USDC,2022-01-10,9zLip6gns3NhAcUANh37PQAGkxkxgBPUYkmeYtFq4w3K,9zLip6gns3NhAcUANh37PQAGkxkxgBPUYkmeYtFq4w3K,SOL
1304,7500.0,USDC,USDC,2022-01-10,DKuTBpkCdJ6unXmHvXHi2W6k5Rz9VRbuKMEmDKESpTr6,DKuTBpkCdJ6unXmHvXHi2W6k5Rz9VRbuKMEmDKESpTr6,SOL
